TradingDate,ID,Avg,stddev_pop(Variation)
2021-11-08,PREC.FR,0.04000000000000057,0.10788883167408969
2021-11-08,PROAC.FR,0.002124999999999988,0.0
2021-11-08,PSAT.FR,-0.03499999999999992,0.16454482671904375
2021-11-08,QDT.FR,-0.012500000000002398,0.1576982878791047
2021-11-08,RE.FR,0.0,0.3779644730092272
2021-11-08,RF.FR,0.01875000000000071,0.08637671850678473
2021-11-08,RIN.FR,0.0375000000000032,0.5956876278721965
2021-11-08,ROTH.FR,0.1374999999999993,0.30490777294125937
2021-11-08,SAMS.FR,-0.3333333333333333,0.4714045207910317
2021-11-08,SBT.FR,-0.004999999999999893,0.03570714214271349
2021-11-08,SEC.FR,0.07999999999999996,0.0
2021-11-08,SEV.FR,0.0018750000000031797,0.00863767185068402
2021-11-08,SFPI.FR,0.002499999999999891,0.0070710678118654615
2021-11-08,TBGBS.FR,0.0001250000000000001,0.001615355997915011
2021-11-08,TCH.FR,0.007850000000000301,0.02955938937123026
2021-11-08,TEP.FR,0.4874999999999332,1.4382606683074002
2021-11-08,TFI.FR,-0.0021874999999988987,0.02241084768030916
2021-11-08,TIPI.FR,0.0,0.0
2021-11-08,TOUP.FR,0.0,0.020976176963403006
2021-11-08,TPB.FR,0.5,0.0
2021-11-08,TRI.FR,0.21249999999997726,0.45944939873727686
2021-11-08,UBI.FR,0.05250000000003041,0.1167261752992856
2021-11-08,UFF.FR,0.0,0.11989578808281841
2021-11-08,VCT.FR,-0.012500000000000178,0.11388041973930535
2021-11-08,VIL.FR,0.0,0.0379473319220203
2021-11-08,VK.FR,-0.020624999999999116,0.052191242380785964
2021-11-08,VMGBS.FR,0.00029166666666666664,4.1666666666666415e-05
2021-11-08,VRAP.FR,0.016666666666666313,0.04714045207910091
2021-11-08,XBTI.FR,0.0,0.0
2021-11-08,XFAB.FR,-0.020000000000000018,0.07280109889280562
2021-11-09,AAA.FR,0.6833333333333336,0.0
2021-11-09,ABEO.FR,-0.008333333333333451,0.15115297622680898
2021-11-09,ABVX.FR,-4.440892098500626e-16,0.08660254037844457
2021-11-09,ACA.FR,-0.01625000000000454,0.03282434310081183
2021-11-09,ACAN.FR,0.001200000000000001,0.0064000000000000055
2021-11-09,ADUX.FR,0.0016666666666666312,0.010671873729054869
2021-11-09,ADVIC.FR,0.015416666666666856,0.190787212995707
2021-11-09,AFME.FR,0.11499999999999932,0.0
2021-11-09,AIR.FR,-0.04000000000003112,0.2695309606993533
2021-11-09,AKW.FR,-0.050000000000001155,0.176776695296636
2021-11-09,ASY.FR,-0.07142857142857142,0.11605769149479996
2021-11-09,ATE.FR,-0.13749999999995666,0.3772847068196586
2021-11-09,AUB.FR,-0.14999999999999947,0.35707142142714376
2021-11-09,AURE.FR,0.0620000000000001,0.044000000000000206
2021-11-09,AURS.FR,-0.019999999999999574,0.16936857526033022
2021-11-09,AVT.FR,-0.0002499999999999985,0.0013555441711725963
2021-11-09,BLC.FR,-0.05833333333333357,0.06718548123581963
2021-11-09,BN.FR,0.049999999999974065,0.13294735800310864
2021-11-09,BON.FR,0.05624999999999991,0.13564084008881805
2021-11-09,BPSBS.FR,0.04949999999999999,0.029500000000000026
2021-11-09,CAFO.FR,0.0,0.0
2021-11-09,CAP.FR,-0.20000000000010942,0.46904157598239504
2021-11-09,CAPLI.FR,0.016666666666666902,0.08975274678557635
2021-11-09,CARM.FR,0.002500000000001279,0.08150920193450631
2021-11-09,CBOT.FR,-0.0012499999999999734,0.009270248108869561
2021-11-09,CBSM.FR,0.025000000000000355,0.0
2021-11-09,CDA.FR,-0.0024999999999986144,0.08414191055063647
2021-11-09,CEN.FR,-0.09999999999999964,0.23452078799117027
2021-11-09,CGG.FR,-0.001424999999999857,0.0021666506409663312
2021-11-09,CGGBS.FR,0.0,0.0
2021-11-09,CGM.FR,0.025000000000000355,0.06922186552431828
2021-11-09,CNV.FR,0.010000000000000009,0.023079277744862195
2021-11-09,COM.FR,-0.027777777777777974,0.09060836905722389
2021-11-09,COVH.FR,0.005000000000000426,0.13076696830621995
2021-11-09,COX.FR,0.0031250000000000444,0.012595124166826496
2021-11-09,CS.FR,-0.015625000000033307,0.041940247674531334
2021-11-09,CYBKB.FR,0.0,0.0
2021-11-09,DBG.FR,-0.031249999999998668,0.026663411259626974
2021-11-09,DGE.FR,-0.05166666666666705,0.08219218670625396
2021-11-09,DLTA.FR,-0.5399999999999977,1.2926114824046921
2021-11-09,DVT.FR,7.105427357601002e-15,0.35355339059328383
2021-11-09,EC.FR,-0.14285714285714285,0.7889543583705185
2021-11-09,ECP.FR,0.0015000000000000013,0.00642910050732867
2021-11-09,ELEC.FR,-0.5,0.5
2021-11-09,ELIOR.FR,0.0050000000000004485,0.04930770730828954
2021-11-09,ELIS.FR,-0.014999999999994795,0.03354101966248865
2021-11-09,ENGI.FR,-0.007500000000000062,0.028718460961548516
2021-11-09,ES.FR,0.0,0.1232013450761458
2021-11-09,ESI.FR,-0.09999999999999905,0.15275252316519217
2021-11-09,ETL.FR,0.0034374999999999822,0.04214812977760693
2021-11-09,FDJ.FR,-0.01762499999999889,0.08914586011139251
2021-11-09,FGR.FR,-0.022500000000000853,0.19581560203415954
2021-11-09,FIPP.FR,0.0,0.0
2021-11-09,FNAC.FR,0.03750000000000053,0.26427968139832575
2021-11-09,FPG.FR,0.0,0.0032659863237109073
2021-11-09,FPN.FR,0.00033999999999999916,0.0013443213901444845
2021-11-09,GENX.FR,-0.00799999999999983,0.027129319932500496
2021-11-09,GLO.FR,0.01499999999999968,0.14991664350564857
2021-11-09,GNFT.FR,0.009999999999999953,0.034756294393965506
2021-11-09,GPE.FR,0.09999999999999787,0.0
2021-11-09,GRVO.FR,-0.0625,0.8330728759638418
2021-11-09,GUI.FR,-0.03250000000000086,0.2315992108027238
2021-11-09,GV.FR,-0.0006374999999999992,0.002903849815331361
2021-11-09,HEXA.FR,0.0,0.244948974278318
2021-11-09,HOLN.FR,-0.04562500000000025,0.06939188983591676
2021-11-09,IGE.FR,-2.0,0.0
2021-11-09,INEA.FR,0.1066666666666644,0.1508494466531269
2021-11-09,IPH.FR,-0.020749999999999935,0.04294109337219996
2021-11-09,IPS.FR,0.0437499999999984,0.1333170562981341
2021-11-09,IRD.FR,0.010000000000001563,0.0
2021-11-09,JBOG.FR,0.04761904761904745,0.11999291362296279
2021-11-09,KORI.FR,-0.06000000000000005,0.07615773105863863
2021-11-09,LACR.FR,0.21666666666666737,0.22669117514558942
2021-11-09,LAT.FR,0.0010625000000000079,0.002324294247723388
2021-11-09,LBIRD.FR,0.056250000000000355,0.16085222255225579
2021-11-09,LBON.FR,-0.1999999999999981,0.41469602013480833
2021-11-09,LI.FR,-0.0062499999999934275,0.05893587617061868
2021-11-09,LOCAL.FR,-0.004200000000000037,0.004762352359916267
2021-11-09,LSS.FR,0.10624999999999662,0.13095204274847752
2021-11-09,LUCBS.FR,-0.0010000000000000009,0.008999999999999994
2021-11-09,MAAT.FR,-0.025000000000000133,0.10639287779003065
2021-11-09,MBWS.FR,-0.0035714285714285904,0.008124945490834075
2021-11-09,MCPHY.FR,0.07250000000000467,0.11946349977201629
2021-11-09,MDM.FR,0.041785714285719866,0.1747750595152843
2021-11-09,MLAA.FR,0.0,0.0
2021-11-09,MTU.FR,-0.01428571428571195,0.21992577597629995
2021-11-09,NEX.FR,-0.09999999999999964,0.3446012188022519
2021-11-09,NHOA.FR,-0.10499999999999998,0.20846162716432917
2021-11-09,NK.FR,-0.062500000000008,0.13131545986668788
2021-11-09,NOKIA.FR,-0.006249999999999978,0.012537443918119732
2021-11-09,NVD3.FR,11.781450000000007,24.109950000000026
2021-11-09,ORAP.FR,-0.008571428571428643,0.03481730744843986
2021-11-09,ORAPB.FR,0.0,0.0
2021-11-09,ORIA.FR,-2.0,0.0
2021-11-09,ORP.FR,-0.14250000000001606,0.22437412952477576
2021-11-09,PAR.FR,0.5,0.0
2021-11-09,PAT.FR,0.0,0.0
2021-11-09,PERR.FR,-0.35999999999999943,0.4688757238804827
2021-11-09,PEUG.FR,-0.15000000000000924,0.46636895265445727
2021-11-09,PIG.FR,-0.008000000000000007,0.016000000000000014
2021-11-09,POM.FR,0.01249999999999396,0.10145811943851692
2021-11-09,PREC.FR,-0.07083333333333286,0.2114073214331908
2021-11-09,PROAC.FR,-0.0005000000000000004,0.007500000000000007
2021-11-09,PSAT.FR,0.048888888888888836,0.0691393297160179
2021-11-09,QDT.FR,-0.04249999999999865,0.08912771734988034
2021-11-09,RE.FR,-0.125,0.15309310892394862
2021-11-09,RF.FR,-0.26250000000000107,0.17275343701356807
2021-11-09,RIN.FR,3.552713678800501e-15,0.25495097567963726
2021-11-09,ROTH.FR,0.07500000000000018,0.2817356917396161
2021-11-09,SAMS.FR,0.2,0.4
2021-11-09,SBT.FR,-0.005714285714285846,0.025555062599998186
2021-11-09,SEC.FR,-0.05999999999999994,0.0
2021-11-09,SEV.FR,0.0018749999999987388,0.007473912964438001
2021-11-09,SFPI.FR,0.010624999999999774,0.01827523939651695
2021-11-09,TBGBS.FR,0.00039999999999999975,0.0013358050007392537
2021-11-09,TCH.FR,0.01874999999999999,0.018813226730149162
2021-11-09,TEP.FR,0.5249999999999702,1.370902987085566
2021-11-09,TFI.FR,0.011249999999997984,0.023946555075837754
2021-11-09,TIPI.FR,0.0,0.0
2021-11-09,TOUP.FR,0.013333333333333345,0.04307615994440065
2021-11-09,TPB.FR,1.0,0.0
2021-11-09,TRI.FR,0.05000000000000071,0.5315072906367366
2021-11-09,TSL3.FR,-1.5781999999999998,1.3855999999999993
2021-11-09,TSLS.FR,0.035599999999999965,0.030200000000000005
2021-11-09,UBI.FR,-0.02937499999999993,0.22771195483548867
2021-11-09,UFF.FR,-0.007142857142857244,0.011293848786315801
2021-11-09,VCT.FR,0.006250000000005862,0.05266343608234851
2021-11-09,VIL.FR,0.0050000000000001155,0.016583123951776843
2021-11-09,VK.FR,-0.013125000000000053,0.023708845922988497
2021-11-09,VMGBS.FR,0.0,0.0
2021-11-09,VRAP.FR,-0.02857142857142847,0.16511823222238298
2021-11-09,XFAB.FR,-0.0012500000000021938,0.028912583765547006
2021-11-10,AAA.FR,-0.019999999999999928,0.16000000000000056
2021-11-10,ABEO.FR,0.0,0.05000000000000071
2021-11-10,ABVX.FR,-0.09375,0.23242942477233733
2021-11-10,ACA.FR,-0.015249999999999764,0.0329990530167156
2021-11-10,ACAN.FR,0.0,0.0
2021-11-10,ADUX.FR,0.005999999999999961,0.011999999999999922
2021-11-10,ADVIC.FR,-0.02499999999999991,0.059608095087831846
2021-11-10,AFME.FR,0.0,0.05692099788303074
2021-11-10,AIR.FR,0.042500000000000426,0.20938899206978112
2021-11-10,AKOM.FR,-0.33999999999999986,0.0
2021-11-10,AKW.FR,0.006250000000000089,0.13095204274848066
2021-11-10,ASY.FR,0.006249999999999645,0.2725824926105452
2021-11-10,ATE.FR,-0.050000000000032685,0.9433981132056396
2021-11-10,AUB.FR,-0.12499999999999822,0.27271780286589314
2021-11-10,AURE.FR,0.053999999999999916,0.1185917366429895
2021-11-10,AURS.FR,-0.04999999999999982,0.2472066162365219
2021-11-10,AVT.FR,-0.00026249999999999885,0.0015265872886933106
2021-11-10,BLC.FR,-0.006250000000002309,0.1327951377540271
2021-11-10,BN.FR,0.08249999999997026,0.23904758940428028
2021-11-10,BON.FR,-0.05624999999999991,0.1628601777599419
2021-11-10,CAFO.FR,0.019999999999999928,0.15280706789936085
2021-11-10,CAP.FR,-0.4499999999999993,1.1510864433221348
2021-11-10,CAPLI.FR,-0.02857142857142847,0.1785555548500251
2021-11-10,CARM.FR,0.01750000000000007,0.05952940449895391
2021-11-10,CBOT.FR,0.0,0.007071067811865324
2021-11-10,CBSM.FR,0.05000000000000071,0.0
2021-11-10,CDA.FR,0.01999999999999935,0.08602325267042728
2021-11-10,CEN.FR,0.11249999999999893,0.15761900266148246
2021-11-10,CGG.FR,0.002225000000000074,0.006575285164918646
2021-11-10,CGGBS.FR,6.66666666666667e-05,0.002484395745895212
2021-11-10,CGM.FR,-0.00833333333333286,0.12990381056766592
2021-11-10,CNV.FR,-0.027999999999999935,0.12172099243762351
2021-11-10,COM.FR,-0.0916666666666665,0.252350065495445
2021-11-10,COVH.FR,-0.008333333333333451,0.09753916592266221
2021-11-10,COX.FR,0.0050000000000000044,0.009354143466934922
2021-11-10,CS.FR,0.024375000000000036,0.11381008028729284
2021-11-10,DBG.FR,0.019375000000000142,0.03205829650808037
2021-11-10,DGE.FR,0.060000000000002274,0.2849999999999966
2021-11-10,DLTA.FR,-0.125,1.8046814123273975
2021-11-10,DVT.FR,0.13750000000000284,0.37645550865938393
2021-11-10,EC.FR,-0.28125,0.9797759629119301
2021-11-10,ECP.FR,0.00020000000000000017,0.0048744230427815805
2021-11-10,ELEC.FR,-0.5555555555555571,0.44444444444444287
2021-11-10,ELIOR.FR,-2.220446049250313e-16,0.041457809879442295
2021-11-10,ELIS.FR,-0.007500000000000062,0.03733296130766983
2021-11-10,ENGI.FR,0.024249999999999883,0.034035826712450666
2021-11-10,ES.FR,0.012499999999999956,0.06959705453537471
2021-11-10,ESI.FR,-0.06666666666666525,0.48534065928536635
2021-11-10,ETL.FR,0.015000000000000124,0.03122498999199186
2021-11-10,FATL.FR,-0.32500000000000107,0.40045739381406664
2021-11-10,FDJ.FR,0.016249999999996767,0.1891386726716678
2021-11-10,FGR.FR,-0.015000000000000568,0.20874625745148023
2021-11-10,FNAC.FR,0.2250000000000032,0.23284920012746899
2021-11-10,FPG.FR,0.0013333333333333346,0.0036817870057290905
2021-11-10,FPN.FR,0.0,0.0008246211251235312
2021-11-10,GENX.FR,0.0,0.0
2021-11-10,GLO.FR,0.02499999999999991,0.09733961166965875
2021-11-10,GNFT.FR,0.0040000000000000036,0.011224972160321835
2021-11-10,GPE.FR,-0.1999999999999993,0.8199999999999932
2021-11-10,GRVO.FR,0.75,0.9859550892492703
2021-11-10,GUI.FR,-0.012499999999999734,0.09832980219648582
2021-11-10,GV.FR,-0.0004937499999999942,0.006327392704542707
2021-11-10,HDP.FR,4.440892098500626e-16,0.0
2021-11-10,HEXA.FR,0.05714285714285795,0.23211538298959777
2021-11-10,HOLN.FR,0.034374999999998934,0.04164113801278977
2021-11-10,IPH.FR,0.01666666666666683,0.025828494170414072
2021-11-10,IPS.FR,0.037500000000004974,0.16153559979150509
2021-11-10,JBOG.FR,-0.018750000000000044,0.18189540263569054
2021-11-10,KORI.FR,0.03500000000000014,0.14142135623731042
2021-11-10,LACR.FR,0.0,0.1669045920792566
2021-11-10,LAT.FR,0.0006250000000000006,0.001615355997915012
2021-11-10,LBIRD.FR,0.05750000000000055,0.12656520058847257
2021-11-10,LBON.FR,0.10000000000000142,0.6133922073192665
2021-11-10,LI.FR,-0.02000000000000135,0.09055385138137508
2021-11-10,LOCAL.FR,0.00045000000000000595,0.009754421283085015
2021-11-10,LSS.FR,0.0,0.2622022120425365
2021-11-10,MAAT.FR,-0.012499999999999956,0.21794494717703375
2021-11-10,MBWS.FR,0.003333333333333336,0.00909059342886313
2021-11-10,MCPHY.FR,0.04999999999999849,0.11661903789690546
2021-11-10,MDM.FR,-0.0349999999999997,0.2035927307150248
2021-11-10,MTU.FR,0.07500000000000195,0.1386317063301184
2021-11-10,NEX.FR,0.1437500000000007,0.3074872964855603
2021-11-10,NHOA.FR,-0.11749999999999927,0.18294466376475765
2021-11-10,NK.FR,-0.04499999999999993,0.07874007874011744
2021-11-10,NOKIA.FR,0.000500000000000056,0.019682416010236212
2021-11-10,NVD3.FR,0.773050000000012,2.7229500000000257
2021-11-10,ORAP.FR,0.0042857142857143215,0.026649654437396596
2021-11-10,ORP.FR,0.07750000000000767,0.44904760326718146
2021-11-10,PAR.FR,0.5,0.0
2021-11-10,PAT.FR,-0.05,0.04944132324730424
2021-11-10,PERR.FR,0.25,0.2598076211353305
2021-11-10,PEUG.FR,0.22499999999999787,0.5606915373001432
2021-11-10,PIG.FR,0.00458333333333331,0.01431903356453303
2021-11-10,POM.FR,0.055000000000005045,0.10897247358851242
2021-11-10,PREC.FR,0.0,0.008164965809275636
2021-11-10,PSAT.FR,-0.0050000000000001155,0.07123903424387482
2021-11-10,QDT.FR,-1.7763568394002505e-15,0.10148891565092319
2021-11-10,RE.FR,-0.125,0.21650635094610965
2021-11-10,RF.FR,0.09999999999999964,0.36912057650583474
2021-11-10,RIN.FR,-0.025000000000000355,0.32342030617208734
2021-11-10,ROTH.FR,-0.06249999999999467,0.32643912143001247
2021-11-10,SAMS.FR,-0.16666666666666666,0.8975274678557507
2021-11-10,SBT.FR,-0.008571428571428643,0.023015325663989394
2021-11-10,SEC.FR,-0.06000000000000005,0.0
2021-11-10,SEV.FR,-0.001875000000000071,0.00428478412525116
2021-11-10,SFPI.FR,-0.00031250000000004885,0.02275678126954685
2021-11-10,TBGBS.FR,0.0006375,0.0023064786472022673
2021-11-10,TCH.FR,0.013500000000000068,0.030195198293768544
2021-11-10,TEP.FR,-0.07500000000000284,1.6475360390595246
2021-11-10,TFI.FR,0.0024999999999999467,0.01250000000000009
2021-11-10,TOUP.FR,-0.004999999999999893,0.016583123951776645
2021-11-10,TPB.FR,2.0,0.0
2021-11-10,TRI.FR,0.29999999999999716,0.593717104351901
2021-11-10,TS2S.FR,-0.059800000000000075,0.0673999999999999
2021-11-10,TSL2.FR,-12.486200000000053,0.0
2021-11-10,TSL3.FR,-1.205,0.0
2021-11-10,UBI.FR,-0.009999999999987352,0.18834808201836667
2021-11-10,UFF.FR,-0.016666666666666902,0.02924988129130773
2021-11-10,VCT.FR,0.03125,0.0788095013307399
2021-11-10,VIL.FR,0.0,0.021908902300206663
2021-11-10,VK.FR,-0.0031250000000013767,0.05012094746710286
2021-11-10,VMGBS.FR,0.0005,0.0007500000000000002
2021-11-10,VRAP.FR,-0.009999999999999431,0.04898979485566295
2021-11-10,XFAB.FR,-0.0399999999999987,0.07141428428542865
2021-11-11,AAA.FR,0.0,0.0
2021-11-11,ABEO.FR,0.042857142857142705,0.10905697610093994
2021-11-11,ABVX.FR,0.06875000000000009,0.1294167400379141
2021-11-11,ACA.FR,-0.016750000000006926,0.031479159772784836
2021-11-11,ACAN.FR,-0.0006666666666666673,0.005524356842069392
2021-11-11,ADUX.FR,-0.010000000000000009,0.024494897427831713
2021-11-11,ADVIC.FR,-0.011249999999999982,0.07809743340813624
2021-11-11,AFME.FR,0.0,0.11297123527694981
2021-11-11,AIR.FR,-0.19249999999999723,0.31952112606211097
2021-11-11,AKOM.FR,0.0,0.0
2021-11-11,AKW.FR,0.0,0.10307764064044082
2021-11-11,ASY.FR,0.018749999999999822,0.3121873435935541
2021-11-11,ATE.FR,0.21250000000003055,0.5464373248598591
2021-11-11,AUB.FR,0.13750000000000373,0.3838538133195982
2021-11-11,AURE.FR,-0.009999999999999787,0.08185352771872492
2021-11-11,AURS.FR,-0.03125,0.09662265521087636
2021-11-11,AVT.FR,1.2500000000000358e-05,0.0019379211011918004
2021-11-11,BLC.FR,0.025000000000001243,0.1436140661634489
2021-11-11,BN.FR,-0.06874999999999964,0.17410036616848518
2021-11-11,BON.FR,0.021428571428570718,0.05890150893739421
2021-11-11,CAFO.FR,-0.016666666666666313,0.023570226039551084
2021-11-11,CAP.FR,0.5874999999998352,0.5085211401702969
2021-11-11,CAPLI.FR,-0.025000000000000355,0.04330127018922254
2021-11-11,CAPU.FR,0.20000000000004547,0.0
2021-11-11,CARM.FR,-0.030000000000000027,0.08306623862918044
2021-11-11,CBOT.FR,0.0,2.3737566748887e-16
2021-11-11,CBSM.FR,0.08333333333333333,0.027216552697590046
2021-11-11,CDA.FR,-0.03750000000000009,0.05517019122678501
2021-11-11,CEN.FR,-0.01249999999999929,0.1363589014329504
2021-11-11,CGG.FR,0.0017499999999998905,0.00482582750532086
2021-11-11,CGGBS.FR,0.0,0.0
2021-11-11,CGM.FR,0.010000000000000142,0.09165151389911616
2021-11-11,CNV.FR,-0.016000000000000014,0.08333066662399857
2021-11-11,COM.FR,0.05000000000000012,0.05773502691896314
2021-11-11,COVH.FR,-0.02499999999999991,0.043301270189222286
2021-11-11,COX.FR,-0.00031250000000010436,0.01313858322880363
2021-11-11,CS.FR,-0.010000000000003784,0.024622144504491406
2021-11-11,DBG.FR,0.017500000000000293,0.04235268586524383
2021-11-11,DLTA.FR,-0.125,0.334477204006493
2021-11-11,DVT.FR,0.02000000000000455,0.2315167380558105
2021-11-11,EC.FR,0.0,0.7559289460184544
2021-11-11,ECP.FR,0.0,0.004618802153517011
2021-11-11,ELEC.FR,-0.1,0.13333333333333214
2021-11-11,ELIOR.FR,-0.014999999999999902,0.01972308292331593
2021-11-11,ELIS.FR,0.012083333333333224,0.05038566539977195
2021-11-11,ENGI.FR,-0.0027499999999773816,0.052563651889908324
2021-11-11,ES.FR,-0.018750000000000044,0.12975337182516666
2021-11-11,ESI.FR,0.3333333333333333,0.4714045207910317
2021-11-11,ETL.FR,0.034999999999995035,0.042646805273071596
2021-11-11,FDJ.FR,0.02000000000000135,0.1089724735885179
2021-11-11,FGR.FR,-0.19500000000000028,0.26110342778294005
2021-11-11,FNAC.FR,-0.11249999999999982,0.44141108957523756
2021-11-11,FPG.FR,0.0020000000000000018,0.0028284271247461922
2021-11-11,FPN.FR,-4.99999999999997e-05,0.0006224949798994382
2021-11-11,GENX.FR,0.006666666666667116,0.00942809041582127
