TradingDate,TradingTimeHour,ID,min(Last),avg(Last),max(Last),count(1)
2021-11-09,09:00,JBOG.FR,12.066666666666668,12.088888888888889,12.1,3
2021-11-09,09:00,KORI.FR,28.56,28.67619446808509,28.86,100
2021-11-09,09:00,LACR.FR,35.9,36.127272727272725,36.5,22
2021-11-09,09:00,LAT.FR,0.514,0.5157727272727273,0.517,11
2021-11-09,09:00,LBIRD.FR,19.53,19.66181609195402,19.800000000000004,29
2021-11-09,09:00,LBON.FR,80.0,80.3,80.6,2
2021-11-09,09:00,LI.FR,22.09,22.181706589706607,22.25,99
2021-11-09,09:00,LOCAL.FR,1.2812857142857144,1.2942612315270936,1.3103,29
2021-11-09,09:00,LSS.FR,37.35,37.48571428571429,37.60000000000001,7
2021-11-09,09:00,LUCBS.FR,0.0325,0.03875,0.045,2
2021-11-09,09:00,MAAT.FR,13.5,13.687125,13.9,20
2021-11-09,09:00,MBWS.FR,1.4,1.4103125,1.4200000000000004,4
2021-11-09,09:00,MCPHY.FR,21.90857142857143,22.234534536138607,22.96,214
2021-11-09,09:00,MDM.FR,19.68,20.287162115329778,20.6,167
2021-11-09,09:00,MTU.FR,29.95,30.122619047619054,30.25,21
2021-11-09,09:00,NEX.FR,88.8,89.21735576923075,89.6,40
2021-11-09,09:00,NHOA.FR,18.46,18.981992380952377,19.482666666666663,25
2021-11-09,09:00,NK.FR,37.36,37.558714285714274,37.74,49
2021-11-09,09:00,NOKIA.FR,5.075,5.093721153846155,5.105,26
2021-11-09,09:00,NVD3.FR,337.7741,337.7741,337.7741,1
2021-11-09,09:00,ORAP.FR,6.0,6.0,6.0,5
2021-11-09,09:00,ORP.FR,92.12,92.4951766004415,93.19999999999987,151
2021-11-09,09:00,PAR.FR,55.0,55.0,55.0,1
2021-11-09,09:00,PAT.FR,17.0,17.0,17.0,5
2021-11-09,09:00,PERR.FR,83.8,83.8,83.8,1
2021-11-09,09:00,PEUG.FR,129.4,129.9882352941177,130.4,17
2021-11-09,09:00,PIG.FR,5.07,5.073333333333333,5.08,3
2021-11-09,09:00,POM.FR,23.867692307692305,24.017142506616185,24.12,77
2021-11-09,09:00,PREC.FR,34.21,34.21,34.21,1
2021-11-09,09:00,PROAC.FR,0.166,0.166,0.166,3
2021-11-09,09:00,PSAT.FR,6.24,6.24,6.24,1
2021-11-09,09:00,QDT.FR,21.04,21.125824915824914,21.359999999999996,33
2021-11-09,09:00,RE.FR,134.5,134.5,134.5,3
2021-11-09,09:00,RF.FR,79.65,79.98653524403525,80.44999999999992,74
2021-11-09,09:00,RIN.FR,58.1,58.53402777777779,58.8,24
2021-11-09,09:00,ROTH.FR,39.9,40.18268508953168,40.95000000000002,44
2021-11-09,09:00,SAMS.FR,203.0,203.5,204.0,2
2021-11-09,09:00,SBT.FR,13.36,13.39,13.400000000000004,4
2021-11-09,09:00,SEV.FR,19.7,19.702600000000015,19.715,50
2021-11-09,09:00,SFPI.FR,3.7800000000000007,3.823571428571428,3.83,21
2021-11-09,09:00,TBGBS.FR,0.0221,0.0244,0.026,8
2021-11-09,09:00,TCH.FR,2.698,2.7141,2.7180000000000013,20
2021-11-09,09:00,TEP.FR,350.5,353.5518859994745,355.4,423
2021-11-09,09:00,TFI.FR,8.815,8.854999999999997,8.9,58
2021-11-09,09:00,TOUP.FR,7.919999999999999,7.923333333333333,7.93,3
2021-11-09,09:00,TRI.FR,166.5,167.8415060908085,169.6,86
2021-11-09,09:00,UBI.FR,47.03,47.258455134326475,47.580000000000005,136
2021-11-09,09:00,UFF.FR,17.9,18.008333333333336,18.1,10
2021-11-09,09:00,VCT.FR,38.45,38.59124999999999,38.7,20
2021-11-09,09:00,VIL.FR,5.84,5.84,5.84,1
2021-11-09,09:00,VIVBS.FR,0.4,0.4,0.4,1
2021-11-09,09:00,VK.FR,6.885,6.952547829688182,7.029999999999992,171
2021-11-09,09:00,VRAP.FR,18.0,18.0,18.0,1
2021-11-09,09:00,XFAB.FR,9.488823529411768,9.577947614866845,9.65,67
2021-11-09,10:00,AAA.FR,11.616666666666667,11.616666666666667,11.616666666666667,1
2021-11-09,10:00,ABVX.FR,27.0,27.1,27.25,11
2021-11-09,10:00,ACA.FR,13.204,13.237921672761157,13.268,528
2021-11-09,10:00,ACAN.FR,0.514,0.52,0.526,2
2021-11-09,10:00,ADUX.FR,2.17,2.175,2.18,2
2021-11-09,10:00,ADVIC.FR,8.96,9.081973684210524,9.2,19
2021-11-09,10:00,AFME.FR,5.89,5.89,5.89,1
2021-11-09,10:00,AIR.FR,116.42,116.85840003196355,117.14000000000001,858
2021-11-09,10:00,AKW.FR,22.95,23.098809523809525,23.35,14
2021-11-09,10:00,ASY.FR,31.1,31.100000000000005,31.100000000000005,3
2021-11-09,10:00,ATE.FR,152.5,152.8207603686636,153.25,62
2021-11-09,10:00,AUB.FR,55.3,55.53333333333334,55.79999999999999,12
2021-11-09,10:00,AURE.FR,8.88,8.885,8.9,4
2021-11-09,10:00,AURS.FR,24.8,24.866666666666664,25.0,3
2021-11-09,10:00,AVT.FR,0.0643,0.06624782608695653,0.0676,23
2021-11-09,10:00,BN.FR,56.68,56.811465334883785,56.95,285
2021-11-09,10:00,BON.FR,22.53333333333333,22.555555555555554,22.6,6
2021-11-09,10:00,BPSBS.FR,0.383,0.3915,0.4,2
2021-11-09,10:00,CAP.FR,212.59999999999997,213.1223573726087,213.90000000000006,179
2021-11-09,10:00,CAPLI.FR,24.5,24.5,24.5,2
2021-11-09,10:00,CARM.FR,13.92,13.992727272727272,14.04,11
2021-11-09,10:00,CBOT.FR,3.73,3.742380952380953,3.75,6
2021-11-09,10:00,CDA.FR,15.56,15.613333333333337,15.62,30
2021-11-09,10:00,CEN.FR,65.9,66.10000000000001,66.4,4
2021-11-09,10:00,CGG.FR,0.6822,0.6853076194039157,0.689,81
2021-11-09,10:00,CGGBS.FR,0.0062,0.0062,0.0062,1
2021-11-09,10:00,CGM.FR,24.9,24.9,24.9,1
2021-11-09,10:00,CNV.FR,7.26,7.294285714285714,7.362857142857144,3
2021-11-09,10:00,COX.FR,3.18,3.185,3.19,2
2021-11-09,10:00,CS.FR,25.4,25.45299951932807,25.505,549
2021-11-09,10:00,DBG.FR,10.418333333333335,10.44070512820513,10.47,26
2021-11-09,10:00,DGE.FR,43.965,43.965,43.965,1
2021-11-09,10:00,DLTA.FR,91.3,91.3,91.3,1
2021-11-09,10:00,DVT.FR,168.4,168.4,168.4,1
2021-11-09,10:00,EC.FR,141.0,141.4,142.0,5
2021-11-09,10:00,ECP.FR,0.79,0.79,0.79,2
2021-11-09,10:00,ELEC.FR,117.0,117.0,117.0,1
2021-11-09,10:00,ELIOR.FR,6.45,6.486439360119048,6.56,64
2021-11-09,10:00,ELIS.FR,16.16,16.22152941176471,16.28,85
2021-11-09,10:00,ENGI.FR,12.762,12.786020725962876,12.812,401
2021-11-09,10:00,ES.FR,14.55,14.55,14.55,2
2021-11-09,10:00,ESI.FR,70.0,70.0,70.0,1
2021-11-09,10:00,ETL.FR,12.72,12.764174036281181,12.795,147
2021-11-09,10:00,FDJ.FR,45.32,45.460249999999995,45.58,82
2021-11-09,10:00,FGR.FR,92.24,92.46550936329587,92.66,178
2021-11-09,10:00,FIPP.FR,0.1464,0.1492,0.152,2
2021-11-09,10:00,FNAC.FR,56.7,56.94795918367346,57.15,28
2021-11-09,10:00,FPN.FR,0.039,0.03908,0.0394,5
2021-11-09,10:00,GENX.FR,8.88,8.9,8.92,2
2021-11-09,10:00,GLO.FR,19.42,19.450000000000003,19.46,8
2021-11-09,10:00,GNFT.FR,3.12,3.18619492481203,3.204,40
2021-11-09,10:00,GRVO.FR,132.5,133.5,134.5,3
2021-11-09,10:00,GUI.FR,15.32,15.497695035460993,15.655000000000001,47
2021-11-09,10:00,GV.FR,0.3652,0.36716666666666664,0.37,3
2021-11-09,10:00,HEXA.FR,42.3,42.38125,42.5,4
2021-11-09,10:00,HOLN.FR,44.84,44.926875,45.005,12
2021-11-09,10:00,IPH.FR,4.716,4.729850000000001,4.746,16
2021-11-09,10:00,IPS.FR,41.25,41.36333333333334,41.5,15
2021-11-09,10:00,JBOG.FR,12.25,12.25,12.25,1
2021-11-09,10:00,KORI.FR,28.653333333333336,28.697908045977016,28.76,29
2021-11-09,10:00,LACR.FR,36.2,36.37777777777777,36.5,9
2021-11-09,10:00,LAT.FR,0.517,0.517,0.517,1
2021-11-09,10:00,LBIRD.FR,19.54,19.701527777777773,19.92,12
2021-11-09,10:00,LI.FR,22.2,22.261799999999994,22.29,50
2021-11-09,10:00,LOCAL.FR,1.3016,1.310521222222222,1.32,30
2021-11-09,10:00,LSS.FR,37.300000000000004,37.423,37.55,10
2021-11-09,10:00,MAAT.FR,13.55,13.791666666666666,13.9,12
2021-11-09,10:00,MBWS.FR,1.3925,1.395,1.3974999999999997,2
2021-11-09,10:00,MCPHY.FR,22.34,22.539435483870967,22.68,62
2021-11-09,10:00,MDM.FR,20.6,20.667654320987655,20.76,54
2021-11-09,10:00,MTU.FR,30.15,30.182142857142857,30.25,7
2021-11-09,10:00,NEX.FR,88.15,88.41605633802811,88.90000000000002,71
2021-11-09,10:00,NHOA.FR,18.46,18.727727272727275,18.965,11
2021-11-09,10:00,NK.FR,37.72,37.797833333333315,37.86,40
2021-11-09,10:00,NOKIA.FR,5.084,5.091916666666664,5.1,20
2021-11-09,10:00,ORAP.FR,6.02,6.034999999999999,6.04,4
2021-11-09,10:00,ORP.FR,91.66,91.9324450173501,92.42,158
2021-11-09,10:00,PAR.FR,55.5,55.5,55.5,1
2021-11-09,10:00,PAT.FR,17.0,17.0,17.0,4
2021-11-09,10:00,PEUG.FR,130.2,130.86717171717171,131.6,22
2021-11-09,10:00,PIG.FR,5.07,5.07,5.07,2
2021-11-09,10:00,POM.FR,24.099999999999998,24.15172413793104,24.28,58
2021-11-09,10:00,PSAT.FR,6.24,6.26,6.28,2
2021-11-09,10:00,QDT.FR,21.18,21.183125,21.2,8
2021-11-09,10:00,RE.FR,134.5,134.5,134.5,2
2021-11-09,10:00,RF.FR,79.35,79.50851648351649,79.65,39
2021-11-09,10:00,RIN.FR,57.7,58.02484375,58.425,32
2021-11-09,10:00,ROTH.FR,40.15,40.27777777777778,40.4,12
2021-11-09,10:00,SAMS.FR,204.0,204.0,204.0,1
2021-11-09,10:00,SBT.FR,13.36,13.379999999999999,13.4,2
2021-11-09,10:00,SEV.FR,19.695,19.69989361702129,19.705,47
2021-11-09,10:00,SFPI.FR,3.825,3.880637464387464,3.9371428571428573,39
2021-11-09,10:00,TBGBS.FR,0.0228,0.02334,0.025,5
2021-11-09,10:00,TCH.FR,2.702,2.7094444444444448,2.718,18
2021-11-09,10:00,TEP.FR,352.8,355.2299100071993,356.90000000000003,463
2021-11-09,10:00,TFI.FR,8.845,8.8553,8.87,15
2021-11-09,10:00,TOUP.FR,7.96,7.965,7.970000000000001,2
2021-11-09,10:00,TRI.FR,169.26000000000002,169.96116038433112,170.8,82
2021-11-09,10:00,TSL3.FR,13.9717,13.9717,13.9717,1
2021-11-09,10:00,TSLS.FR,0.721,0.7214733333333333,0.7228,15
2021-11-09,10:00,UBI.FR,46.91,47.058763532763564,47.25,117
2021-11-09,10:00,VCT.FR,38.7,38.788709677419355,38.9,31
2021-11-09,10:00,VK.FR,6.925,6.968988910632747,7.025,73
2021-11-09,10:00,VMGBS.FR,0.0055,0.0055,0.0055,1
2021-11-09,10:00,VRAP.FR,17.8125,17.904166666666665,18.0,3
2021-11-09,10:00,XFAB.FR,9.51,9.576273809523812,9.61,56
2021-11-09,11:00,AAA.FR,12.3,12.366666666666667,12.5,3
2021-11-09,11:00,ABEO.FR,14.620000000000001,14.71,14.8,2
2021-11-09,11:00,ABVX.FR,27.1,27.205000000000002,27.35,10
2021-11-09,11:00,ACA.FR,13.158,13.204173550691731,13.236,429
2021-11-09,11:00,ACAN.FR,0.517,0.5185,0.52,2
2021-11-09,11:00,ADUX.FR,2.17,2.17,2.17,1
2021-11-09,11:00,ADVIC.FR,9.0,9.063969047619048,9.154285714285715,15
2021-11-09,11:00,AIR.FR,116.43,116.83510182831205,117.18,846
2021-11-09,11:00,AKW.FR,23.05,23.05,23.05,2
2021-11-09,11:00,ASY.FR,31.0,31.0,31.0,1
2021-11-09,11:00,ATE.FR,152.0,152.4513565891473,152.9,43
2021-11-09,11:00,AUB.FR,55.6,55.62500000000001,55.7,12
2021-11-09,11:00,AURE.FR,8.88,8.893333333333333,8.9,3
2021-11-09,11:00,AURS.FR,25.0,25.0,25.0,1
2021-11-09,11:00,AVT.FR,0.0643,0.06516380952380954,0.0659,7
2021-11-09,11:00,BN.FR,56.669999999999995,56.78108248730968,56.92,788
2021-11-09,11:00,BON.FR,22.45,22.51875,22.600000000000005,12
2021-11-09,11:00,CAFO.FR,15.55,15.55,15.55,1
2021-11-09,11:00,CAP.FR,212.57272727272724,212.98690575479566,213.5,109
2021-11-09,11:00,CAPLI.FR,24.4,24.45,24.5,2
2021-11-09,11:00,CARM.FR,13.92,13.933333333333335,13.96,3
2021-11-09,11:00,CBOT.FR,3.73,3.7359999999999998,3.74,5
2021-11-09,11:00,CDA.FR,15.6,15.619464285714288,15.62,56
2021-11-09,11:00,CEN.FR,66.1,66.15,66.2,2
2021-11-09,11:00,CGG.FR,0.6833,0.6851420168067227,0.6878,85
2021-11-09,11:00,COVH.FR,16.45,16.45,16.45,1
2021-11-09,11:00,COX.FR,3.19,3.19,3.19,6
2021-11-09,11:00,CS.FR,25.37,25.433316737140885,25.47,1013
2021-11-09,11:00,CYBKB.FR,0.0015,0.0015,0.0015,1
2021-11-09,11:00,DBG.FR,10.34,10.37950956937799,10.43,38
2021-11-09,11:00,EC.FR,141.0,141.0,141.0,2
2021-11-09,11:00,ECP.FR,0.79,0.79,0.79,1
2021-11-09,11:00,ELIOR.FR,6.54,6.564464285714287,6.595,28
2021-11-09,11:00,ELIS.FR,16.24,16.28675636007827,16.33,73
2021-11-09,11:00,ENGI.FR,12.776,12.81452464667229,12.844,340
2021-11-09,11:00,ES.FR,14.525,14.6125,14.7,2
2021-11-09,11:00,ESI.FR,70.0,70.0,70.0,1
2021-11-09,11:00,ETL.FR,12.78,12.823663433340853,12.855,93
2021-11-09,11:00,FDJ.FR,45.492,45.601904262404254,45.74,91
2021-11-09,11:00,FGR.FR,92.34,92.53709401709405,92.66,117
2021-11-09,11:00,FIPP.FR,0.143,0.1475,0.152,2
2021-11-09,11:00,FNAC.FR,56.75,56.93076923076923,57.1,26
2021-11-09,11:00,FPN.FR,0.0396,0.0396,0.0396,4
2021-11-09,11:00,GALIM.FR,16.8,16.8,16.8,1
2021-11-09,11:00,GENX.FR,8.9,8.92,8.98,4
2021-11-09,11:00,GLO.FR,19.46,19.607526881720435,19.7,31
2021-11-09,11:00,GNFT.FR,3.152,3.1727222222222227,3.194,6
2021-11-09,11:00,GPE.FR,29.9,29.9,29.9,1
2021-11-09,11:00,GRVO.FR,132.5,132.875,133.25,2
2021-11-09,11:00,GUI.FR,15.5,15.594640000000002,15.62,25
2021-11-09,11:00,GV.FR,0.3651,0.3676428571428571,0.369,7
2021-11-09,11:00,HDP.FR,2.36,2.36,2.36,3
2021-11-09,11:00,HEXA.FR,42.5,42.525,42.6,4
2021-11-09,11:00,HOLN.FR,44.86,44.88366666666667,44.928333333333335,5
2021-11-09,11:00,INEA.FR,45.0,45.0,45.0,1
2021-11-09,11:00,IPH.FR,4.7155000000000005,4.733433333333333,4.752,15
2021-11-09,11:00,IPS.FR,41.35,41.480000000000004,41.7,10
2021-11-09,11:00,JBOG.FR,12.1,12.184999999999999,12.27,2
2021-11-09,11:00,KORI.FR,28.44,28.559577464788717,28.7,71
2021-11-09,11:00,LACR.FR,36.4,36.479166666666664,36.6,6
2021-11-09,11:00,LAT.FR,0.517,0.517,0.517,4
2021-11-09,11:00,LBIRD.FR,19.9,19.96,20.0,4
2021-11-09,11:00,LI.FR,22.17,22.236911764705887,22.3,68
2021-11-09,11:00,LOCAL.FR,1.31,1.3135115384615383,1.3188,26
2021-11-09,11:00,LSS.FR,37.55,37.792500000000004,37.95,20
2021-11-09,11:00,LUCBS.FR,0.035,0.035,0.035,1
2021-11-09,11:00,MAAT.FR,13.5,13.657692307692308,13.8,13
2021-11-09,11:00,MBWS.FR,1.39,1.395,1.4,2
2021-11-09,11:00,MCPHY.FR,22.38,22.493309523809526,22.58,42
2021-11-09,11:00,MDM.FR,20.726666666666663,20.810326797385624,20.86,51
2021-11-09,11:00,MLAA.FR,3.2,3.2,3.2,2
2021-11-09,11:00,MTU.FR,29.9,30.002777777777776,30.2,6
2021-11-09,11:00,NEX.FR,88.0,88.32640515222484,88.55,61
2021-11-09,11:00,NHOA.FR,18.74,18.875999999999998,19.0,5
2021-11-09,11:00,NK.FR,37.78,37.84409090909093,37.88,22
2021-11-09,11:00,NOKIA.FR,5.067,5.075611111111111,5.085,18
2021-11-09,11:00,ORAP.FR,6.04,6.04,6.04,3
2021-11-09,11:00,ORIA.FR,184.0,184.0,184.0,1
2021-11-09,11:00,ORP.FR,91.28,91.64837516443038,92.0,181
2021-11-09,11:00,PERR.FR,84.15,84.15,84.15,1
2021-11-09,11:00,PEUG.FR,130.2,130.9125,131.4,8
2021-11-09,11:00,PIG.FR,5.06,5.068,5.07,5
2021-11-09,11:00,POM.FR,24.14,24.280014492753622,24.346666666666664,46
2021-11-09,11:00,PREC.FR,34.15,34.15,34.15,1
2021-11-09,11:00,PSAT.FR,6.24,6.24,6.24,1
2021-11-09,11:00,QDT.FR,20.98,21.0326278659612,21.18,27
2021-11-09,11:00,RF.FR,79.2,79.2763888888889,79.4,36
2021-11-09,11:00,RIN.FR,57.9,57.98,58.1,5
2021-11-09,11:00,ROTH.FR,40.25,40.58452380952381,40.9,14
2021-11-09,11:00,SAMS.FR,204.0,204.0,204.0,2
2021-11-09,11:00,SBT.FR,13.36,13.386666666666665,13.4,3
2021-11-09,11:00,SEC.FR,0.87,0.87,0.87,2
2021-11-09,11:00,SELER.FR,94.0,94.0,94.0,1
2021-11-09,11:00,SEV.FR,19.695,19.705677083333345,19.71,48
2021-11-09,11:00,SFPI.FR,3.885,3.891607142857143,3.9,14
2021-11-09,11:00,TBGBS.FR,0.025,0.025,0.025,1
2021-11-09,11:00,TCH.FR,2.708,2.716471834625323,2.74,43
2021-11-09,11:00,TEP.FR,354.8,356.08083859981383,357.4,320
2021-11-09,11:00,TFI.FR,8.845,8.869666666666667,8.885,15
2021-11-09,11:00,TIPI.FR,68.0,68.0,68.0,1
2021-11-09,11:00,TPB.FR,131.5,131.75,132.0,2
2021-11-09,11:00,TRI.FR,170.2,170.6571041666667,171.33333333333334,80
2021-11-09,11:00,UBI.FR,47.02,47.115648692810446,47.24,102
2021-11-09,11:00,UFF.FR,18.05,18.05,18.05,1
2021-11-09,11:00,VCT.FR,38.7,38.76666666666667,38.85,18
2021-11-09,11:00,VIL.FR,5.832,5.853,5.86,4
2021-11-09,11:00,VK.FR,6.869999999999999,6.9127898797294955,6.935,118
2021-11-09,11:00,VRAP.FR,17.95,17.95,17.95,1
2021-11-09,11:00,XFAB.FR,9.48,9.538457602339182,9.59,57
2021-11-09,12:00,ABEO.FR,14.8,14.8,14.8,1
2021-11-09,12:00,ABVX.FR,27.2,27.2,27.2,1
2021-11-09,12:00,ACA.FR,13.144,13.184817380144649,13.202666666666666,1322
2021-11-09,12:00,ACAN.FR,0.516,0.516,0.516,1
2021-11-09,12:00,ADUX.FR,2.18,2.18,2.18,1
2021-11-09,12:00,ADVIC.FR,8.98,9.026875,9.11,16
2021-11-09,12:00,AIR.FR,116.12,116.3813240168022,116.62,652
2021-11-09,12:00,AKW.FR,22.95,23.0,23.05,4
2021-11-09,12:00,ATE.FR,151.8,152.04757575757577,152.5,33
2021-11-09,12:00,AUB.FR,55.4,55.4875,55.6,16
2021-11-09,12:00,AURE.FR,8.926666666666668,8.953333333333333,8.98,2
2021-11-09,12:00,AURS.FR,25.0,25.0,25.0,1
2021-11-09,12:00,AVT.FR,0.06419,0.065179,0.066,10
2021-11-09,12:00,BLC.FR,43.3,43.3,43.3,1
2021-11-09,12:00,BN.FR,56.8,56.91501161561913,57.02,1330
2021-11-09,12:00,BON.FR,22.5,22.509999999999998,22.55,5
2021-11-09,12:00,CAP.FR,212.8,213.45944055944065,214.0,143
2021-11-09,12:00,CAPLI.FR,24.4,24.4,24.4,2
2021-11-09,12:00,CARM.FR,13.96,14.00607142857143,14.06,14
2021-11-09,12:00,CBOT.FR,3.74,3.74,3.74,1
2021-11-09,12:00,CDA.FR,15.6,15.618095238095242,15.62,21
2021-11-09,12:00,CEN.FR,66.2,66.30666666666667,66.4,3
2021-11-09,12:00,CGG.FR,0.6826,0.6846226666666666,0.6862,55
2021-11-09,12:00,CGM.FR,24.9,25.00625,25.1,8
2021-11-09,12:00,CNV.FR,7.38,7.38,7.38,1
2021-11-09,12:00,COM.FR,11.95,11.95,11.95,1
2021-11-09,12:00,COVH.FR,16.25,16.34,16.483333333333334,5
2021-11-09,12:00,COX.FR,3.1914285714285713,3.2066326530612246,3.225,7
2021-11-09,12:00,CS.FR,25.44,25.472809375382,25.495,1515
2021-11-09,12:00,DBG.FR,10.33,10.355227272727273,10.38,22
2021-11-09,12:00,DVT.FR,167.9,167.9,167.9,1
2021-11-09,12:00,EC.FR,141.25,141.4375,141.5,4
2021-11-09,12:00,ELIOR.FR,6.515,6.5320833333333335,6.545,12
2021-11-09,12:00,ELIS.FR,16.25,16.274041666666662,16.31,36
2021-11-09,12:00,ENGI.FR,12.824,12.846211336130882,12.868,261
2021-11-09,12:00,ES.FR,14.55,14.55,14.55,1
2021-11-09,12:00,ETL.FR,12.81,12.844893483709285,12.88,76
2021-11-09,12:00,FDJ.FR,45.5,45.57231241732807,45.65,96
2021-11-09,12:00,FGR.FR,92.18,92.30159544159545,92.48,117
2021-11-09,12:00,FNAC.FR,56.8,56.93125,57.1,16
2021-11-09,12:00,FPN.FR,0.038,0.03912,0.0394,5
2021-11-09,12:00,GENX.FR,8.9,8.953333333333333,8.98,3
2021-11-09,12:00,GLO.FR,19.68,19.779999999999994,19.86,26
2021-11-09,12:00,GNFT.FR,3.162,3.166,3.17,2
2021-11-09,12:00,GRVO.FR,133.0,133.375,133.5,4
2021-11-09,12:00,GUI.FR,15.6,15.741875901875899,15.88,42
2021-11-09,12:00,GV.FR,0.368,0.36962857142857136,0.3711,7
2021-11-09,12:00,HOLN.FR,44.83,44.85208333333333,44.88,6
2021-11-09,12:00,IPH.FR,4.728,4.743854166666666,4.756,16
2021-11-09,12:00,IPS.FR,41.6,41.794101731601735,41.95,33
2021-11-09,12:00,JBOG.FR,12.35,12.35,12.35,1
2021-11-09,12:00,KORI.FR,28.34,28.41777777777779,28.5,54
2021-11-09,12:00,LACR.FR,36.7,36.75,36.8,2
2021-11-09,12:00,LAT.FR,0.516,0.516,0.516,2
2021-11-09,12:00,LBIRD.FR,19.98,20.018333333333334,20.05,3
2021-11-09,12:00,LBON.FR,80.0,80.3,80.6,4
2021-11-09,12:00,LI.FR,22.19,22.21614379084968,22.26,51
2021-11-09,12:00,LOCAL.FR,1.2958,1.3018,1.31,15
2021-11-09,12:00,LSS.FR,37.9,37.97941176470588,38.05,17
2021-11-09,12:00,MAAT.FR,13.6,13.620833333333332,13.65,6
2021-11-09,12:00,MBWS.FR,1.395,1.395,1.395,1
2021-11-09,12:00,MCPHY.FR,22.48,22.540641025641023,22.58,26
2021-11-09,12:00,MDM.FR,20.8,20.963190476190483,21.06,84
2021-11-09,12:00,MLAA.FR,3.2,3.2,3.2,2
2021-11-09,12:00,MTU.FR,29.9,29.924999999999997,29.95,2
2021-11-09,12:00,NEX.FR,88.55,88.75088383838383,88.9,33
2021-11-09,12:00,NHOA.FR,18.72,18.80142857142857,18.9,7
2021-11-09,12:00,NK.FR,37.64,37.74611111111111,37.86,36
2021-11-09,12:00,NOKIA.FR,5.079,5.08759090909091,5.091,11
2021-11-09,12:00,ORAP.FR,6.04,6.04,6.04,1
2021-11-09,12:00,ORP.FR,91.46,91.690012642225,91.94,113
2021-11-09,12:00,PAT.FR,17.0,17.0,17.0,2
2021-11-09,12:00,PEUG.FR,130.0,130.26545454545453,130.8,10
2021-11-09,12:00,POM.FR,24.16,24.246770833333326,24.3,32
2021-11-09,12:00,PREC.FR,33.815,33.815,33.815,1
2021-11-09,12:00,PSAT.FR,6.386666666666667,6.386666666666667,6.386666666666667,1
2021-11-09,12:00,QDT.FR,20.92,20.992210526315787,21.06,19
2021-11-09,12:00,RF.FR,79.15,79.22812500000002,79.35,32
2021-11-09,12:00,RIN.FR,57.9,58.1,58.2,7
2021-11-09,12:00,ROTH.FR,40.7,40.79375,40.85,8
2021-11-09,12:00,SAMS.FR,205.0,205.0,205.0,1
2021-11-09,12:00,SEV.FR,19.7,19.712013888888883,19.72,666
2021-11-09,12:00,SFPI.FR,3.8775,3.9026388888888883,3.915,30
2021-11-09,12:00,TBGBS.FR,0.0254,0.0254,0.0254,2
2021-11-09,12:00,TCH.FR,2.732,2.749215096418732,2.77,55
2021-11-09,12:00,TEP.FR,356.6,358.32604023587123,359.3,399
2021-11-09,12:00,TFI.FR,8.86,8.875,8.89,19
2021-11-09,12:00,TOUP.FR,7.92,7.926666666666667,7.94,3
2021-11-09,12:00,TPB.FR,133.0,133.0,133.0,1
2021-11-09,12:00,TRI.FR,169.9,170.23100775193794,170.6,43
2021-11-09,12:00,UBI.FR,47.01,47.12986134691567,47.245000000000005,93
2021-11-09,12:00,UFF.FR,18.05,18.05,18.05,1
2021-11-09,12:00,VCT.FR,38.5,38.602380952380955,38.75,21
2021-11-09,12:00,VK.FR,6.884999999999999,6.905984374999997,6.915,80
2021-11-09,12:00,VMGBS.FR,0.0055,0.0055,0.0055,1
2021-11-09,12:00,VRAP.FR,17.75,18.015833333333333,18.2,5
2021-11-09,12:00,XFAB.FR,9.55,9.56482142857143,9.58,28
2021-11-09,13:00,ABEO.FR,14.8,14.8,14.8,1
2021-11-09,13:00,ABVX.FR,27.2,27.21875,27.3,8
2021-11-09,13:00,ACA.FR,13.168,13.179524432809766,13.196,382
2021-11-09,13:00,ADVIC.FR,9.12,9.212838709677419,9.29,31
2021-11-09,13:00,AIR.FR,116.18,116.44972694450043,116.6,436
2021-11-09,13:00,AKW.FR,22.8,22.853846153846156,22.95,13
2021-11-09,13:00,ASY.FR,31.1,31.1,31.1,1
2021-11-09,13:00,ATE.FR,151.5,151.75609756097555,152.0,41
2021-11-09,13:00,AUB.FR,54.8,55.078125000000014,55.325,16
2021-11-09,13:00,AURE.FR,8.98,8.98,8.98,2
2021-11-09,13:00,AVT.FR,0.065,0.065,0.065,5
2021-11-09,13:00,BLC.FR,43.2,43.239999999999995,43.3,5
2021-11-09,13:00,BN.FR,56.93,57.00292582826547,57.09000000000001,296
2021-11-09,13:00,BON.FR,22.4,22.477272727272727,22.55,11
2021-11-09,13:00,CAP.FR,212.5,212.86047846889957,213.20000000000002,95
2021-11-09,13:00,CAPLI.FR,24.5,24.5,24.5,2
2021-11-09,13:00,CARM.FR,13.979999999999999,14.022608695652172,14.06,23
2021-11-09,13:00,CBOT.FR,3.74,3.74,3.74,2
2021-11-09,13:00,CBSM.FR,9.725,9.725,9.725,1
2021-11-09,13:00,CDA.FR,15.56,15.601818181818182,15.62,11
2021-11-09,13:00,CEN.FR,66.6,66.6,66.6,3
2021-11-09,13:00,CGG.FR,0.6816,0.6836866530612244,0.6862,70
2021-11-09,13:00,CGGBS.FR,0.0062,0.0062,0.0062,1
2021-11-09,13:00,CGM.FR,24.9,24.9,24.9,1
2021-11-09,13:00,COM.FR,11.95,12.0,12.05,2
2021-11-09,13:00,COX.FR,3.22,3.22,3.22,2
